outlet_id,name,address,X,Y,distance_to_network,network_node
3417,Raden Lina,"11 Bedok North Street 1 , #01-28/29 (My Kampung),  Singapore 469662",38960.6737470664,34317.0640491676,108.96398700891751,"(38890.0, 34400.0)"
3418,Raden Lina,"Inside Koufu FoodcourtBlk 735 Pasir Ris St 72, Singapore 510735",39457.4423988247,40142.4703120403,79.70071871715001,"(39390.0, 40100.0)"
3419,Raden Lina,"28 Tai Seng St, Singapore 534106",34252.2534857327,35232.5188232139,123.49698909536946,"(34130.0, 35250.0)"
3420,Raden Lina,"5 Tampines Street 32, #01-01,  Singapore 529284",42087.7984078927,37385.2166892774,117.05283451714912,"(42185.0, 37320.0)"
3421,Rayyan's Waroeng Penyet,"7 Maxwell Road Singapore , #02-86,  Singapore 069111",29483.955767219,29088.4261356071,72.87030171818493,"(29540.0, 29135.0)"
3422,Ritz Apple Strudle,"53 Ang Mo Kio Avenue 3, Singapore 569933 Contact: 6853 2231",29711.0075057196,39028.6385976207,116.41766210391053,"(29825.0, 39005.0)"
3423,Ritz Apple Strudle,"311 New Upper Changi Road, #B2-K8,  Singapore 467360",38676.9034089688,34108.3360939901,254.6087248756881,"(38460.0, 33975.0)"
3424,Ritz Apple Strudle,"200 Victoria Street, B1-K12,  Singapore 188021 Contact: 6469 3470",30458.7085178969,31274.8305191435,64.71527742644193,"(30500.0, 31225.0)"
3425,Ritz Apple Strudle,"23 Serangoon Central, #03-K9,  Singapore 556083 Contact: 65096001",32289.4083088608,36976.3859132938,134.39425789827513,"(32375.0, 37080.0)"
3426,Ritz Apple Strudle,"1 Jurong East Street 21, #02-29 (Tower A),  Singapore 609606 Contact: 62504079",18353.012811888,34978.8672476746,90.20208649024387,"(18440.0, 34955.0)"
3427,Ritz Apple Strudle,"4 Tampines Central 5, #B1-K8A,  Singapore 529510 Contact: 6782 3881",40393.5604594583,37178.8963100612,53.52525717852222,"(40350.0, 37210.0)"
3429,RK Eating House,"1 Kensington Park, Serangoon Gardens, Singapore 557253",31638.8451261083,38506.3976820204,22.101109126192686,"(31660.0, 38500.0)"
3430,Rumifolks,"28 Bali Lane,, Singapore 189864",30801.1527673388,31505.2726653032,55.56409458944566,"(30840.0, 31545.0)"
3431,Riz Delights,"430 Upper Changi Road, #01-79,  Singapore 487048",40562.6769767581,34886.8074173424,56.883320488191885,"(40595.0, 34840.0)"
3432,Rasapura Foodcourt,"10 Bayfront Avenue , #B2-49A,  Singapore 018972",30705.5618437575,29528.814311415,222.57548451217355,"(30905.0, 29430.0)"
3433,Rostii,"135 Amoy St, #01-02,  Singapore 049964",29659.4011080377,29510.5836929455,79.42486205683366,"(29635.0, 29435.0)"
3434,Rani Park Restaurant,"5 Stadium Walk,  #01-36/37,  Singapore 397693",32821.0754312901,31638.8459736127,72.33187689075068,"(32885.0, 31605.0)"
3436,rrooll,"1 Jurong West Central 2, #01-K2,  Singapore 648886",13907.0305282837,35735.67771223,104.76670706956833,"(14010.0, 35755.0)"
3437,rrooll,"930 Yishun Ave 2, #B2-151 (South Wing),  Singapore 769098",28273.5290191257,45714.3116263431,87.31268758245913,"(28230.0, 45790.0)"
3438,Royal Biriyani,"159 Thomson Rd, Singapore 307612",29153.6307579214,33368.9535409734,51.379899846380354,"(29205.0, 33370.0)"
3439,Royal Satay & Grill,"Blk 333C Yishun St 31, 763333,  Singapore",29359.0852003936,45941.2409308497,139.0561761938297,"(29350.0, 46080.0)"
3440,Rendang Nation,"1 Punggol Drive, #02-08,  Singapore 828629",35988.7431785334,43348.1788612213,117.41568683759861,"(36020.0, 43235.0)"
3441,Roll Gaadi,"5 Changi Business Park Central 1, #B1-06,  Singapore 486038",42426.1948593352,35142.0820227042,175.74132141315383,"(42505.0, 34985.0)"
3442,Roll Gaadi,"1 Kim Seng Promenade, Singapore 237994",27826.3112057392,30687.6095091309,88.04574611429338,"(27740.0, 30705.0)"
3443,Roll Gaadi,"112 East Coast Road, #B1-41,  Singapore 428802",35982.6165148774,31948.7392463963,51.78977420857146,"(35990.0, 32000.0)"
3444,Rumah Makan Minang,"60 Jurong West Central 3 , #01-05,  Singapore 648346",13669.4006742975,35853.6476933248,96.4342567259722,"(13595.0, 35915.0)"
3445,Rasa Rasa,"Rasa Rasa @ YishunBlk 348 Yishun Aveune 11, Singapore 760348",29069.6329261241,45374.4502347559,110.50717188581905,"(28965.0, 45410.0)"
3447,Rezki Allah,"2 Seah Im Road, #01-42,  Singapore 099114",26434.0543580744,27676.1945979837,95.06214492435672,"(26340.0, 27690.0)"
3448,Rite Pizza,"Blk 551 Bedok North Ave 1 , #01-524,  Singapore 460551",38429.8434738517,34941.1986511331,135.94292222568578,"(38305.0, 34995.0)"
3449,Rite Pizza,"Dine-in available206 Choa Chu Kang Ave 1, Singapore 689472",18070.8672591569,39847.1003442761,94.06398565793542,"(18145.0, 39905.0)"
3450,Rite Pizza,"Blk 253 Jurong East Street 24, #01-247,  Singapore 600253",17256.9429254048,36148.6726363432,77.77225043202809,"(17180.0, 36160.0)"
3451,Rasa Sedap Seafood,"12 Haig Road, Singapore 430012",34990.2525800169,33099.5925186686,29.63412399207122,"(34975.0, 33125.0)"
3453,Rainbow Cafeteria,"317 Outram Road, #B2,  Singapore 169075",28098.8517283937,30143.9909522608,97.57388572087766,"(28175.0, 30205.0)"
3454,Rahim Muslim Food,"Blk 453A Ang Mo Kio Ave 10, Singapore 561453",30564.4165150356,38919.4167297166,67.3166757190313,"(30615.0, 38875.0)"
3457,R&W Ribs and Waffles,"285 Changi Rd, Singapore 419764",36180.1884479569,33378.5688924324,25.996481589311664,"(36155.0, 33385.0)"
3458,Rem.inis,"6 Yishun Industrial Street 1, Singapore 768090",29146.2698869612,46497.4592018407,178.55833427463676,"(29100.0, 46325.0)"
3459,Restaurant Aisyah,"Under renovation25 Arab St, Singapore 199724 Contact: 9372 4321",30936.7974045761,31413.7853841521,31.391451143028068,"(30965.0, 31400.0)"
3461,Selera Rasa Nasi Lemak,"2 Adam Road, Stall 2,  Singapore 289876",25868.5017133188,34044.3940400798,26.41766290241883,"(25875.0, 34070.0)"
3464,Segar Restaurant,"1 Pasir Ris Close, #02-317,  Singapore 519599",41557.3568058563,39854.1394968368,171.3939167939587,"(41655.0, 39995.0)"
3465,Segar Restaurant,"1 Expo Drive, Singapore 486150",42138.3944905456,35177.2428259887,137.07221331551096,"(42235.0, 35080.0)"
3466,Saybons,"9 Bishan Place, #02-43,  Singapore 579837",29725.8230481222,36948.3424145039,49.629526464892606,"(29750.0, 36905.0)"
3468,Safura Muslim Food,"51 Old Airport Road, #01-48,  Singapore 390051",33841.6620816709,32285.4213495106,79.39316531879659,"(33805.0, 32215.0)"
3469,Sinfulcakes,"371 Beach Road, Singapore 199597",31228.8929515947,31629.0129348133,65.86270201537606,"(31165.0, 31645.0)"
3470,Semolina,"163 Tanglin Road, Tanglin Mall, #B1-121,  Singapore 247933",26946.5451086154,31908.4783786591,62.4446672695711,"(26920.0, 31965.0)"
3473,Satay Bros,"1001 Yishun Industrial Park A, Singapore 768743",27787.5839259326,47028.4155412074,57.95915478509322,"(27730.0, 47035.0)"
3474,Salt N Bake,"55 Changi Road, #02-33,  Singapore 419709",35308.5730950963,33243.523046717,53.683386139067935,"(35340.0, 33200.0)"
3475,Sultan Curry,"Blk 481 Tampines St 44, #01-267,  Singapore 520481",41347.0940520279,38187.9267350622,138.6433990211655,"(41420.0, 38070.0)"
3476,Siti's Place,"2 Changi Village Road, #01-11,  Singapore 500002",45241.3442035811,41231.4120278228,104.9880854747672,"(45185.0, 41320.0)"
3478,Seri's Cuisine,"Inside NTWU Canteen3002 Ang Mo Kio Ave 8, #01-03,  Singapore 567728",29279.6914013308,40529.4937927257,220.242805770201,"(29425.0, 40695.0)"
3479,Sedap Noodle,"Blk 449 Clementi Ave 3, Singapore 120449",20375.6452170815,32878.5697690398,112.5034473061244,"(20485.0, 32905.0)"
3480,Selera Kampung Corner,"29 Woodlands Industrial Park E1 , Singapore 757716",24294.3330727927,48596.9352073949,95.38020778124852,"(24380.0, 48555.0)"
3481,Shakey's Pizza,"304 Orchard Road, #B1-38,  Singapore 238863",28071.6446550656,31871.1689420138,79.1106007066346,"(28065.0, 31950.0)"
3482,Selera Mukmin,"Blk 129 Bedok North St 2, Singapore 460129",39653.3746244228,34419.9876036812,34.28789126825248,"(39670.0, 34390.0)"
3483,Shiok Asam Pedas Claypot,"51 Yishun Ave 11 , #01-20,  Singapore 768867",29271.873695693,45193.4376128893,83.3279551515656,"(29300.0, 45115.0)"
3484,Simply Wrapps,"16 Collyer Quay , #01-16/17,  Singapore 049318 Contact: 6532 0336",30135.0508189807,29630.5368626006,22.171745786851687,"(30115.0, 29640.0)"
3485,Simply Wrapps,"407 Northshore Drive, #02-36 (Plaza I),  Singapore 820407",35651.5384684131,44283.8929350749,412.2174712528848,"(35530.0, 43890.0)"
3486,Simply Wrapps,"68 Orchard Road, #B2-26,  Singapore 238839 Contact: 6684 0930",29307.5237809345,31463.6672937293,40.18514149855921,"(29340.0, 31440.0)"
3487,Simply Wrapps,"252 North Bridge Road, B1-60,  Singapore 179103 Contact: 6337 3542",30203.7152231745,30697.7055161726,124.55926365876235,"(30085.0, 30660.0)"
3488,Sri Bistari,"Blk 418 Bedok North Ave 2, Singapore 460418",38763.7225800641,34531.6078158095,182.391348390798,"(38890.0, 34400.0)"
3489,Sri Bistari,"Blk 101 Yishun Ave 5, Singapore 760101",27371.1442933977,45806.8930951077,104.87495683262966,"(27275.0, 45765.0)"
3490,Siam Kitchen,", #01-04,  Singapore 319387",30325.4163991576,34677.6208114065,186.45419882047304,"(30490.0, 34590.0)"
3491,Seoul Garden HOTPOT,"5 Changi Business Park Central 1, #01-18,  Singapore 486038",42426.1948593352,35142.0820227042,175.74132141315383,"(42505.0, 34985.0)"
3492,Salam Indian Muslim Food,"208B New Upper Changi Rd, #01-70,  Singapore 462208",38820.2487660879,34117.3908521235,161.84361337489474,"(38965.0, 34045.0)"
3493,Siti Laila Muslim Food,"Blk 448 Clementi Ave 3, #01-05,  Singapore 120448",20343.061339126,32845.8420576267,132.05355709736546,"(20225.0, 32905.0)"
3495,Sankranti,"5 Tampines Central, #01-22,  Singapore 529510",40393.5604594583,37178.8963100612,53.52525717852222,"(40350.0, 37210.0)"
3496,Spize,"131 Rifle Range Road, #03-04 ,  Singapore 588406 Contact: 6337 7493",22173.0876371851,36516.8285088409,293.6923694542197,"(22075.0, 36240.0)"
3497,Selera Rasa,"51 Old Airport Road, #01-42,  Singapore 390051",33841.6620816709,32285.4213495106,79.39316531879659,"(33805.0, 32215.0)"
3499,Seabay,"677 Woodlands Avenue 6, #02-05,  Singapore 730677",24482.0590426456,46785.5494471099,37.21513182185483,"(24455.0, 46760.0)"
3500,Seabay,"9 Bishan Place, #04-01,  Singapore 579837",29725.8230481222,36948.3424145039,49.629526464892606,"(29750.0, 36905.0)"
3501,Seabay,"930 Yishun Ave 2, #02-101,  Singapore 769098",28273.5290191257,45714.3116263431,87.31268758245913,"(28230.0, 45790.0)"
3502,Seabay,"407 Northshore Drive, #02,  Singapore 820407",35651.5384684131,44283.8929350749,412.2174712528848,"(35530.0, 43890.0)"
3503,Serangoon BBQ & Curry 1983,"9 Bishan Place, #B1-26,  Singapore 579837",29725.8230481222,36948.3424145039,49.629526464892606,"(29750.0, 36905.0)"
3504,Soldier Chicken,"339 Anchorvale Road, #02-28,  Singapore 540339",34133.9829132929,42075.8777559884,97.90369572385146,"(34060.0, 42140.0)"
3506,Soldier Chicken,"130 Jurong Gateway Road, #01-211,  Singapore 600130",17539.0818494484,35212.8150317091,86.24770376078978,"(17485.0, 35280.0)"
3507,Soldier Chicken,"826 Tampines St 81, Singapore 520826",39161.4104097197,36828.8683870304,91.12875186022592,"(39240.0, 36875.0)"
3508,Sixty BBQ Seafood,"1220 East Coast Parkway, Stall 60,  Singapore 468960",39293.9161662422,32176.0329168923,205.62815316723382,"(39320.0, 32380.0)"
3509,Sedap Singapore Traditional Food,"201D Tampines St 21, #01-1167,  Singapore 524201",41384.4689885899,37152.143589437,110.56791381157707,"(41495.0, 37155.0)"
3510,Straits Kitchen,"10 Scotts Road, Singapore 228211 Contact: 6732 1234",27993.1664625118,32077.6073663682,60.06408443330118,"(28040.0, 32040.0)"
3511,Sinar Pagi Nasi Padang,"1 Geylang Serai, #02-137,  Singapore 402001",35195.9019180359,33222.3878217265,67.09791234914368,"(35130.0, 33235.0)"
3512,Smashed,"Inside Foodloft18 Tampines Industrial Cres, #01-16,  Singapore 528822",38527.7267431784,39324.2545532901,90.77391583024564,"(38530.0, 39415.0)"
3513,Smashed,"717 Yishun St 71, Singapore 760717",27419.733790338,45277.9669504799,50.36786873923984,"(27370.0, 45270.0)"
3515,Sourbombe Artisanal Bakery,"3 Holland Village Way, #01-27,  Singapore 275753",23591.3485268969,32768.5809709653,48.62330623127128,"(23635.0, 32790.0)"
3516,Sourbombe Artisanal Bakery,"435 Orchard Road, #B1-44,  Singapore 238877",27985.6449896293,31781.9195847735,45.68533554612132,"(27940.0, 31780.0)"
3517,Subway,"677 Woodlands Avenue 6, #01-29,  Singapore 730677",24482.0590426456,46785.5494471099,37.21513182185483,"(24455.0, 46760.0)"
3518,Subway,"339 Anchorvale Road, Singapore 540339",34133.9829132929,42075.8777559884,97.90369572385146,"(34060.0, 42140.0)"
3519,Subway,"8 Marina View, #02-07,  Singapore 018960",29996.2949054288,29044.3787431065,84.37626416932224,"(30080.0, 29055.0)"
3524,Subway,"442 Orchard Road, #01-06,  Singapore 238879",27426.3874195907,32220.8694562633,68.84398504450081,"(27380.0, 32170.0)"
3525,Subway,"57 Dawson Road, #01-12,  Singapore 142057",25511.5673628356,30566.1039248593,91.33875036803231,"(25430.0, 30525.0)"
3527,Subway,"1 Fusionopolis Way, #B1,  Singapore 138632",22916.4807585794,31328.5716571808,27.211349395676763,"(22910.0, 31355.0)"
3528,Subway,"11 Bedok North Street 1 , #01-16,  Singapore 469662",38960.6737470664,34317.0640491676,108.96398700891751,"(38890.0, 34400.0)"
3529,Subway,"205 Hougang Street 21, #01-133/135 and #03-00,  Singapore 530205",33770.1681960914,37956.7995033581,55.70534019669643,"(33735.0, 38000.0)"
3530,Subway,"21 Media Circle, #01-02,  Singapore 138562",23700.5088902581,30530.835246481,185.626576877766,"(23760.0, 30355.0)"
3531,Siesta,"41 Sultan Gate, Level 2,  Singapore 198489",31033.8741229419,31542.8489444945,18.21222322188263,"(31040.0, 31560.0)"
3532,SMA (Super Makan Asia),"300 Tiong Bahru Road, #B1-136,  Singapore 168731",27296.6770021692,29846.3821525425,35.21335258948421,"(27320.0, 29820.0)"
3533,SJ Sickaner Ammal Muslim Foods,"51 Yishun Ave 11 , #01-10,  Singapore 768867",29271.873695693,45193.4376128893,83.3279551515656,"(29300.0, 45115.0)"
3535,Shiok Burger,"8 Changi Business Park Ave 1 , Singapore 486018",42504.9627770297,35234.5472926777,118.30324475240714,"(42600.0, 35305.0)"
3537,Skew & Grill,"1 Expo Drive, Singapore 486150",42138.3944905456,35177.2428259887,137.07221331551096,"(42235.0, 35080.0)"
3538,Sinaran Suria Cafe,"390 Victoria Street, #02-20,  Singapore 188061",30725.0377778802,31590.9764006641,65.34708465575372,"(30785.0, 31565.0)"
3539,Suki-Suki Thai Hot Pot,", #01-04,  Singapore 319387",30325.4163991576,34677.6208114065,186.45419882047304,"(30490.0, 34590.0)"
3541,Sayed Aminah Muslim Food,"Blk 448 Clementi Ave 3, #01-02,  Singapore 120448",20343.061339126,32845.8420576267,132.05355709736546,"(20225.0, 32905.0)"
3542,Syifa' Satay,"8 Raffles Ave, Singapore 039802",30553.9917371552,30228.2371328641,57.60289867513715,"(30605.0, 30255.0)"
3544,Sakon Thai,"930 Yishun Ave 2, #01-129 (South Wing),  Singapore 769098",28273.5290191257,45714.3116263431,87.31268758245913,"(28230.0, 45790.0)"
3545,Sakon Thai,"300 Tiong Bahru Road, #02-135,  Singapore 168731",27296.6770021692,29846.3821525425,35.21335258948421,"(27320.0, 29820.0)"
3547,Siti Nur Liyana Nasi Lemak,"2 Adam Road, Singapore 289876",25868.5017133188,34044.3940400798,26.41766290241883,"(25875.0, 34070.0)"
3548,Straits Wok,"2 Simei Street 3 , Singapore 529889",40925.9058268666,35887.5367570054,103.42805171366557,"(40940.0, 35990.0)"
3549,Straits Wok,"100 Bukit Timah Road, #01-28,  Singapore 229899",29483.6695531644,32528.2622606456,133.27350534715453,"(29595.0, 32455.0)"
3550,Straits Wok,"11 Jalan Tan Tock Seng, Singapore 308433",29845.4109134814,33529.1213591546,25.85994246402078,"(29825.0, 33545.0)"
3551,Sukiya,"1 Jelebu Road, #02-16,  Singapore 677743",20325.461808118,40210.2194124069,95.37592907559548,"(20320.0, 40115.0)"
3552,Sarapan Pagi,"120 Bukit Merah Lane 1, #01-66,  Singapore 150120",24791.9139356269,29858.7134501822,49.99235308179299,"(24755.0, 29825.0)"
3553,Sarapan Pagi,"335 Smith Street , #02-70,  Singapore 050335 Contact: 86081206",29104.0078514805,29412.9722603802,55.927845994732834,"(29155.0, 29390.0)"
3554,Spicy Express,"677 Woodlands Avenue 6, #01-07,  Singapore 730677",24482.0590426456,46785.5494471099,37.21513182185483,"(24455.0, 46760.0)"
3555,Sinaran Cahaya Bedok Corner,"1 Bedok Road , #01-04,  Singapore 469572",41595.1037662067,33623.4633651916,57.91797940956473,"(41650.0, 33605.0)"
3556,Sumber Ayam by Guan Chee,"51 Bras Basah Road, #01-03 (R5),  Singapore 189554",29876.7776552755,31144.8567702621,38.0511707248986,"(29900.0, 31175.0)"
3557,Santapan Padang by Tina Indulgence,"50 Ubi Avenue 3, Singapore 408866",34907.0890549235,34909.1207630616,46.55628243377623,"(34915.0, 34955.0)"
3559,Segar Village,"12 Haig Road, Singapore 430012",34990.2525800169,33099.5925186686,29.63412399207122,"(34975.0, 33125.0)"
3560,Saung Rojak,"502 Changi Road, Singapore 419905",37022.461987135,33511.688090181,20.827709361379792,"(37010.0, 33495.0)"
3561,Seri Satay,"Blk 4A Eunos Crescent, #01-15,  Singapore 402004",35894.6902620094,33621.1522532944,118.9057538352366,"(35995.0, 33685.0)"
3562,Shah's Delight Cuisine,"Blk 4A Eunos Crescent, #01-16,  Singapore 402004",35894.6902620094,33621.1522532944,118.9057538352366,"(35995.0, 33685.0)"
3563,Sanook Kitchen,"391B Orchard Road, #B3-19,  Singapore 238874",28151.0824940447,31640.9660037272,128.1487676680746,"(28230.0, 31540.0)"
3564,Sanook Kitchen,"1 Jurong West Central 2, #B1-65/66,  Singapore 648886",13907.0305282837,35735.67771223,104.76670706956833,"(14010.0, 35755.0)"
3565,Satay Power 6,"503 West Coast Drive, #01-06,  Singapore 120503",19812.6694068518,32678.1587596238,176.86138648878068,"(19810.0, 32855.0)"
3566,Satay Power 6,"18 Raffles Quay , Stall 6,  Singapore 048582",29902.4387610676,29233.7244435716,56.765072161911625,"(29895.0, 29290.0)"
3567,Sailor's Galley Cafe,"8 Mattar Rd, Lvl 2,  Singapore 387727",33566.9250114383,34108.7774919961,148.81449346550943,"(33520.0, 34250.0)"
3568,Saporita,"125 East Coast Road, #01-03,  Singapore 428810",35949.8034477495,32042.6375540588,17.363558444288344,"(35950.0, 32060.0)"
3569,Saporita,"8 Raffles Ave, #01-15L,  Singapore 039802",30553.9917371552,30228.2371328641,57.60289867513715,"(30605.0, 30255.0)"
3570,SANAS,"Blk 44 Holland Drive , #02-03,  Singapore 270044",23487.7404316654,32270.5745402798,156.68982174316176,"(23625.0, 32195.0)"
3571,State of Affairs,"183 Upper Thomson Rd, #01-02,  Singapore 574429",28243.1618774943,37007.8793265987,95.4700243984954,"(28315.0, 36945.0)"
3572,Sooperlicious,"183 Jln Pelikat, #B1-44,  Singapore 537643",34069.5234887367,37488.7720274143,239.0584302639499,"(34305.0, 37530.0)"
3574,Sinar Harapan,"14 Haig Rd, #01-12,  Singapore 430014",34917.8845853359,33078.6270667985,73.57050717483604,"(34975.0, 33125.0)"
3576,Sakunthala's Food Palace,"930 Yishun Ave 2, #01-01 (Yishun Town),  Singapore 769098",28273.5290191257,45714.3116263431,87.31268758245913,"(28230.0, 45790.0)"
3577,Stuff'd,"24 Raffles Place, #B1-10,  Singapore 048621",30093.5671247011,29587.7820038088,56.44543621766407,"(30115.0, 29640.0)"
3578,Stuff'd,"90 Hougang Avenue 10, #01-38,  Singapore 538766",34740.131613438,39393.3438594397,46.1998270624181,"(34780.0, 39370.0)"
3580,Stuff'd,"391 Orchard Road, #B2-07-4-2,  Singapore 238872",28207.3720752392,31620.7876102384,83.89672786832644,"(28230.0, 31540.0)"
3581,Stuff'd,"300 Tiong Bahru Road, #B1-K8,  Singapore 168731",27296.6770021692,29846.3821525425,35.21335258948421,"(27320.0, 29820.0)"
3582,S.J. Sickander Ammal Muslim Food,"Blk 4A Eunos Crescent, #01-05,  Singapore 402004",35894.6902620094,33621.1522532944,118.9057538352366,"(35995.0, 33685.0)"
3583,Secret Recipe,"480 Toa Payoh Lorong 6, #01-71,  Singapore 310480",29671.2010814901,34914.1325660739,116.59430167803804,"(29740.0, 34820.0)"
3584,Sweetest Moments,"28 Tai Seng Street, #03-01  (use lift lobby 2),  Singapore 534106 Contact: 62862553",34252.2534857327,35232.5188232139,123.49698909536946,"(34130.0, 35250.0)"
3589,Selera Desa,"Blk 732 Yishun Ave 5, Singapore 760732 Contact: 8223 1059",27668.1227926211,45640.8863709904,48.130954937399466,"(27620.0, 45640.0)"
3590,S T Bakery,"1 Changi Village Road, #1-2042 ,  Singapore 500001",45192.2992945565,41164.5011992659,137.86871971860876,"(45145.0, 41035.0)"
